source_file,survey_type,table_code,table_title,base,country,country_std,category,response_option,sample_n,sample_n_raw,value,unit
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,465.0,(465),22.32357562476876,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,계절/기후,465.0,(465),16.151350754812484,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,해당 국가에서만 판매하는 상품 쇼핑,465.0,(465),16.325319591131247,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,건축/도시 디자인,465.0,(465),13.700607667245436,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,"웰니스 관광(스파, 디톡스 여행 등)",465.0,(465),12.432210485353547,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,치안/안전,465.0,(465),17.20466027208271,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,이동거리/비행시간,465.0,(465),7.152158547548846,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,항공 노선(직항 및 경유 등),465.0,(465),10.067213485377517,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",465.0,(465),11.711367618755457,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,유명 명품 구매 등 럭셔리 쇼핑,465.0,(465),12.098464219507644,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,출입국 편의성(비자 면제 등),465.0,(465),11.975173622419517,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,항공권 특가 및 할인 프로모션,465.0,(465),10.801354034889386,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,"이벤트성 방문(신혼여행, 프로포즈, 생일, 기념일 등)",465.0,(465),7.276894337462643,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,"의료 관광(검진, 시술, 수술 등)",465.0,(465),6.564844204128844,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,환율 및 현지 물가,465.0,(465),10.468952150330756,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,언어소통,465.0,(465),6.6986867273361215,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,어학/직업 연수 및 유학,465.0,(465),5.737156547094092,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,스포츠 관광(경기 관람 및 참여),465.0,(465),7.55776861967702,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,종교 환경,465.0,(465),6.145499766743721,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,출장 및 학회 행사 개최지,465.0,(465),6.938456508903232,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,과거 방문 경험,465.0,(465),4.09932337929763,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,캐나다,캐나다,국가/지역,기타,465.0,(465),0.9288784533772119,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"개인 및 인플루언서가 제작한 짧은 이미지(틱톡, 인스타그램 릴스, 유튜브 쇼츠 등)",465.0,(465),32.271328346179594,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,음식/식문화,465.0,(465),35.721064649151515,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"뉴스, 영화, 드라마, 다큐멘터리 등 대중 매체",465.0,(465),26.401499705131354,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"가족, 친구, 지인 등 주변인 추천",465.0,(465),33.93717067383007,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,관광지/관광 명소,465.0,(465),27.82739178313969,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"유명 인플루언서, 연예인 등의 여행 후기",465.0,(465),21.82041130503032,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,전통문화/역사,465.0,(465),31.557768776244284,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,자연 경관,465.0,(465),29.610505502012035,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"음악, 영화, 드라마 등 문화콘텐츠/연예인",465.0,(465),23.243920214151796,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,465.0,(465),23.265451646938782,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,계절/기후,465.0,(465),20.177909801513586,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,해당 국가에서만 판매하는 상품 쇼핑,465.0,(465),12.881819074408213,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,건축/도시 디자인,465.0,(465),15.549407339991506,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"웰니스 관광(스파, 디톡스 여행 등)",465.0,(465),12.561647856821887,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,치안/안전,465.0,(465),18.97467615390895,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,이동거리/비행시간,465.0,(465),13.984617394171694,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,항공 노선(직항 및 경유 등),465.0,(465),13.600211463675999,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",465.0,(465),11.612205392696321,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,유명 명품 구매 등 럭셔리 쇼핑,465.0,(465),12.384516518706363,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,출입국 편의성(비자 면제 등),465.0,(465),11.841236679416639,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,항공권 특가 및 할인 프로모션,465.0,(465),13.4493909739126,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"이벤트성 방문(신혼여행, 프로포즈, 생일, 기념일 등)",465.0,(465),9.567756158538852,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,"의료 관광(검진, 시술, 수술 등)",465.0,(465),7.770443669155849,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,환율 및 현지 물가,465.0,(465),12.862836050980842,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,언어소통,465.0,(465),7.709337864866511,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,어학/직업 연수 및 유학,465.0,(465),6.00679269143285,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,스포츠 관광(경기 관람 및 참여),465.0,(465),6.546435784046194,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,종교 환경,465.0,(465),11.920494271727549,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,출장 및 학회 행사 개최지,465.0,(465),6.703618934138905,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,과거 방문 경험,465.0,(465),2.201437262556815,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,호주,호주,국가/지역,기타,465.0,(465),0.8991246024174094,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"개인 및 인플루언서가 제작한 짧은 이미지(틱톡, 인스타그램 릴스, 유튜브 쇼츠 등)",930.0,(930),42.26935112090822,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,음식/식문화,930.0,(930),39.30506822092149,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"뉴스, 영화, 드라마, 다큐멘터리 등 대중 매체",930.0,(930),35.82680580442687,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"가족, 친구, 지인 등 주변인 추천",930.0,(930),31.444479985162378,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,관광지/관광 명소,930.0,(930),34.18885484971819,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"유명 인플루언서, 연예인 등의 여행 후기",930.0,(930),25.136348449591445,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,전통문화/역사,930.0,(930),34.303252701360215,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,자연 경관,930.0,(930),36.09356825193441,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"음악, 영화, 드라마 등 문화콘텐츠/연예인",930.0,(930),23.604884469320993,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,930.0,(930),22.479585768856168,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,계절/기후,930.0,(930),19.874245397108037,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,해당 국가에서만 판매하는 상품 쇼핑,930.0,(930),24.325747192684872,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,건축/도시 디자인,930.0,(930),25.2746952342718,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"웰니스 관광(스파, 디톡스 여행 등)",930.0,(930),21.049156572336027,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,치안/안전,930.0,(930),14.477040846103758,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,이동거리/비행시간,930.0,(930),13.66846326184358,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,항공 노선(직항 및 경유 등),930.0,(930),15.077266543351298,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",930.0,(930),13.610136771128886,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,유명 명품 구매 등 럭셔리 쇼핑,930.0,(930),16.481346602107227,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,출입국 편의성(비자 면제 등),930.0,(930),14.474774775557064,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,항공권 특가 및 할인 프로모션,930.0,(930),14.366086578723708,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"이벤트성 방문(신혼여행, 프로포즈, 생일, 기념일 등)",930.0,(930),11.98036824160772,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,"의료 관광(검진, 시술, 수술 등)",930.0,(930),14.394668598118846,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,환율 및 현지 물가,930.0,(930),8.334639432207926,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,언어소통,930.0,(930),7.200925478700004,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,어학/직업 연수 및 유학,930.0,(930),7.233055768722285,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,스포츠 관광(경기 관람 및 참여),930.0,(930),6.275376262360484,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,종교 환경,930.0,(930),5.576144578308904,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,출장 및 학회 행사 개최지,930.0,(930),6.80259164728617,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,과거 방문 경험,930.0,(930),4.5794574886970025,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,러시아,러시아,국가/지역,기타,930.0,(930),0.7076264082576819,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"개인 및 인플루언서가 제작한 짧은 이미지(틱톡, 인스타그램 릴스, 유튜브 쇼츠 등)",465.0,(465),50.554457604483126,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,음식/식문화,465.0,(465),37.49415799152328,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"뉴스, 영화, 드라마, 다큐멘터리 등 대중 매체",465.0,(465),45.395465947718264,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"가족, 친구, 지인 등 주변인 추천",465.0,(465),36.49342663037455,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,관광지/관광 명소,465.0,(465),46.114679504638346,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"유명 인플루언서, 연예인 등의 여행 후기",465.0,(465),47.08262158415269,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,전통문화/역사,465.0,(465),39.46532244027628,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,자연 경관,465.0,(465),38.60269668664332,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"음악, 영화, 드라마 등 문화콘텐츠/연예인",465.0,(465),37.99670414911547,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,465.0,(465),36.84086149430351,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,계절/기후,465.0,(465),26.600231703025155,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,해당 국가에서만 판매하는 상품 쇼핑,465.0,(465),32.057573887902066,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,건축/도시 디자인,465.0,(465),24.401622731281655,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"웰니스 관광(스파, 디톡스 여행 등)",465.0,(465),30.983594011138372,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,치안/안전,465.0,(465),33.33732929815022,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,이동거리/비행시간,465.0,(465),28.731983479417124,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,항공 노선(직항 및 경유 등),465.0,(465),28.420870171995826,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",465.0,(465),29.68526227651931,%
2025_잠재방한객조사_방한의향자.xlsx,방한의향자,C4,<표C4> 한국 여행 관심 계기(중복) (한국 방문의향자 기준),BASE:B5. 1) 한국 ④~⑤,인도,인도,국가/지역,유명 명품 구매 등 럭셔리 쇼핑,465.0,(465),35.32338211091408,%
