source_file,survey_type,table_code,table_title,base,country,country_std,category,response_option,sample_n,sample_n_raw,value,unit
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,중국,중국,국가/지역,종합/Top2,1790.0,(1790),62.34856176268359,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,중국,중국,국가/지역,Mid,1790.0,(1790),21.74820719884686,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,중국,중국,국가/지역,Bot2,1790.0,(1790),15.903231038469375,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,전혀 방문할 의향이 없다,603.0,(603),12.873650747599358,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,별로 방문할 의향이 없다,603.0,(603),14.525293429969016,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,방문 의향을 정하지 않았다,603.0,(603),17.63628848406748,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,약간 방문할 의향이 있다,603.0,(603),32.95868438709265,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,매우 방문할 의향이 있다,603.0,(603),22.00608295127132,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,종합/Top2,603.0,(603),54.96476733836394,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,Mid,603.0,(603),17.63628848406748,%
